row ID,row m/z,row retention time,20221207_Dac_C18_100MeOH_ddMS2.raw Peak area,20221221_Dat_C18_100MeOH_ddMS2.raw Peak area,20221207_Dau_C18_100MeOH_ddMS2.raw Peak area,20221105_Dax_100MeOH_ddMS2.raw Peak area,20221105_Dbh_100MeOH_ddMS2.raw Peak area,20240421_Ddepauperate_100MeOH_2_ddMS.raw Peak area,20221207_Dfe_C18_100MeOH_ddMS2.raw Peak area,20221207_Dgi_C18_100MeOH_ddMS2.raw Peak area,20221105_Dgr_100MeOH_ddMS2.raw Peak area,20240421_Dholosericea_100MeOH_ddMS.raw Peak area,20221105_DjeFt_100MeOH_2021Sample_ddMS2.raw Peak area,20240428_DjezoensisFlower_100MeOH_ddMS.raw Peak area,20240421_Dkiusiana_var_100MeOH_ddMS.raw Peak area,20230410_Dob_SepPak100MeOH_ddMS2.raw Peak area,20240428_DodoraFlower_100MeOH_ddMS.raw Peak area,20230410_Dols_SepPak100MeOH_ddMS2.raw Peak area,20230410_Dor_SepPak100MeOH_ddMS2.raw Peak area,20230410_Doss_SepPak100MeOH_ddMS2.raw Peak area,20221221_Dpa_C18_100MeOH_ddMS2.raw Peak area,20221105_Dpe_100MeOH_ddMS2.raw Peak area,20230413_Dpof_100MeOH_ddMS2.raw Peak area,20230413_Dpol_100MeOH_ddMS2.raw Peak area,20230413_DpoS_100MeOH_ddMS2.raw Peak area,20240428_DpseudomezereumFlower_100MeOH_ddMS.raw Peak area,20221105_DpsFt_100MeOH_2021Sample_ddMS2.raw Peak area,20221221_Dre_C18_100MeOH_ddMS2.raw Peak area,20221105_Dta_100MeOH_ddMS2.raw Peak area,20221207_Dyu_C18_100MeOH_ddMS2.raw Peak area,20240421_Ealbuflora_100MeOH_ddMS.raw Peak area,20240428_EchrysanthaBud_100MeOH_ddMS.raw Peak area,20230528_Ech_100MeOH_ddMS2.raw Peak area,20240706_Ecft_AcOEtSepPackC18_100MeOH_ddMS.raw Peak area,20240428_EchrysanthaLeaf_100MeOH_ddMS.raw Peak area,20240428_EchrysanthaStem_100MeOH_ddMS.raw Peak area,20230528_Ega_100MeOH_ddMS2.raw Peak area,20230528_Sch_100MeOH_ddMS2.raw Peak area,20230217_Wal100MeOH_ultra_ddMS_POS1520_NEG10.raw Peak area,20230217_Wca100MeOH_ultra_ddMS_POS1520_NEG10.raw Peak area,20240421_Wdelavayi_100MeOH_ddMS.raw Peak area,20230217_Wdo100MeOH_ultra_ddMS_POS1520_NEG10.raw Peak area,20230217_Wil100MeOH_ultra_ddMS_POS1520_NEG10.raw Peak area,20230217_Wis100MeOH_ultra_ddMS_POS1520_NEG10.raw Peak area,20230217_Wla100MeOH_ultra_ddMS_POS1520_NEG10.raw Peak area,20230217_Wle100MeOH_ultra_ddMS_POS1520_NEG10.raw Peak area,20230217_Wli100MeOH_ultra_ddMS_POS1520_NEG10.raw Peak area,20230217_Wlr100MeOH_ultra_ddMS_POS1520_NEG10.raw Peak area,20240421_Wlungtzeensi_100MeOH_ddMS.raw Peak area,20240421_Wmicrantha_100MeOH_ddMS.raw Peak area,20230528_Wnu2_100MeOH_ddMS2.raw Peak area,20230217_Wpa100MeOH_ultra_ddMS_POS1520_NEG10.raw Peak area,20230217_Wpi100MeOH_ultra_ddMS_POS1520_NEG10.raw Peak area,20230217_Wsc100MeOH_ultra_ddMS_POS1520_NEG10.raw Peak area,20230217_Wst100MeOH_ultra_ddMS_POS1520_NEG10.raw Peak area,20240421_Wtrichotoma_100MeOH_ddMS.raw Peak area,20240428_DgenkwaFlower_100MeOH_ddMS.raw Peak area,20221207_Dge_C18_100MeOH_ddMS2.raw Peak area
486,541.1128927,1.903766647,502973.324,4246076.391,0,6249631.452,4942948.611,2413687.447,7836487.883,0,3.75E+07,0,0,0,0,0,0,0,0,0,9915358.075,0,0,0,0,0,0,768460.1335,521882.2148,344075.1979,0,0,0,0,0,0,0,280176.6725,0,0,0,0,840982.794,0,0,0,0,0,0,0,3682955.466,0,0,0,0,159161.2576,0,0
487,325.1434631,2.854401867,510293.5701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5401444.74,0,2464536.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,301.0711327,0.839418108,1028290.865,0,3542772.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1748984.033,0,0,0,0,2164714.319,0,0,0,0,0,0,0,0,0,0,0,0,0
489,404.8168286,0.223705255,5851540.126,0,5564896.365,5798731.944,6258069.849,0,4895988.6,5715614.143,6472810.004,0,5519364.002,0,0,3367089.979,0,3141258.4,3340935.313,3359972.381,0,5531431.051,0,0,2096334.399,0,5587772.03,0,5739963.279,6372077.966,0,0,0,0,0,0,0,0,8518696.641,8232296.456,0,0,0,0,8248415.994,0,0,0,0,0,0,8673341.859,1.85E+07,8488627.021,8480136.392,0,0,4447232.446
490,329.231657,1.955101913,292538.0429,0,0,593047.8845,988819.3082,0,293463.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453727.8722,0,0,826536.7764,0,324926.8781,0,1105587.449,0,290186.4486,1172076.164,0,401510.6701,1789507.023,0,0,506460.4897,203376.4438,0,0,0,0,1054891.945,0,0,0,0,0,1098374.878
491,663.2811279,6.7450234,6744122.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,371.326872,3.954257676,330729.8508,0,0,910673.1698,0,0,0,359102.3456,0,0,0,668168.8316,0,0,839012.1845,966292.3331,966696.4926,0,0,0,618604.4819,0,0,545348.3964,0,745766.2171,726269.8653,850838.1074,0,632919.4765,0,0,0,304301.9877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101687.48,6782225.669,1015594.506
493,337.2349251,4.492517053,392730.4814,1.11E+07,0,190890.3407,0,0,554892.9395,4967966.045,0,0,0,0,0,0,0,0,1.20E+07,0,366130.0214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631879.8005,0,613645.0021,458194.535,1240332.04,1774255.355,804537.1285,0,0,0,1342059.079,0,237433.9327,0,0,0,2928006.583,621219.4549,1034492.528,0,0,0,948270.3526
494,698.4336243,6.0393891,328161.7222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,717.2924805,2.1533092,551039.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,338.2689718,4.704343278,242550.4421,3570509.082,0,234464.6592,0,0,0,274868.3938,0,219460.4321,0,227462.8314,0,376429.8302,0,0,0,0,0,189902.9063,0,202713.7075,0,164315.6361,0,0,0,0,236078.911,0,367805.4973,0,0,0,0,0,282475.1987,0,0,0,170480.2311,0,0,183026.5661,0,0,0,0,0,0,855534.3848,0,0,0,284719.6827,222558.7591
497,311.2217093,3.649587518,1328798.82,945640.232,0,239076.2019,0,0,0,1246429.628,0,0,0,5363302.155,0,0,0,0,1664289.269,385702.405,0,3879340.229,0,1.29E+07,4127776.041,0,0,0,0,0,0,0,4571374.812,0,4854235.455,0,0,0,0,854260.5908,0,0,5342084.596,0,0,0,0,0,0,0,170059.4319,0,1896602.333,0,0,0,0,1290412.125
498,483.2018433,6.2145608,271258.6631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,356.2796847,5.700315875,588053.2221,0,360498.4938,0,5560470.151,0,1536358.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634243.785,489819.3103,3118988.566,0,0,0,0,0,0,0,0,968258.2346,2287150.327,0,0,0,220171.7209,0,0,0,289089.4833,0,0,0,0,0,1835995.934,0,0,0,0
500,590.4265719,8.603183127,1280515.408,1.17E+07,4720153.715,0,0,0,0,2149022.417,0,0,0,0,0,0,0,0,0,0,1466215.347,0,0,0,0,0,0,2978626.362,0,2003327.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2311357.217,0,0,0,6577771.812,0,0,1007419.873,0,2407513.64,0
501,309.2061096,4.06144898,294004.3869,0,0,0,463122.0921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393088.2923,0,0,0,0,0,0,0,0,0,1342751.284,0,0,0,0,0,0,1061871.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,391.245753,5.813062883,397740.6206,0,0,526063.5693,0,0,0,0,0,0,0,0,0,0,0,0,0,884205.3217,0,0,0,0,0,0,0,0,0,562384.4958,0,0,0,0,0,0,0,0,0,1357524.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2267336.779
503,511.196167,4.3006028,953941.1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,312.9434121,0.638612119,503266.0679,997770.9895,657586.1549,580374.6344,328363.5177,0,289966.0822,250782.6651,376581.625,0,0,0,0,0,0,0,0,0,320562.4863,612076.6269,0,0,0,0,1821624.244,0,879389.9607,726418.6351,0,0,0,0,0,0,0,0,0,207051.9801,0,748951.9852,470846.6921,0,233818.3909,0,592307.7043,0,0,0,0,297796.4678,492596.1552,545617.3631,0,0,0,856004.2122
505,342.2640313,4.049873933,515003.0379,1.32E+07,0,595379.4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3321754.913,0,0,0,0,0,0,970928.6756,0,813635.8455,0,0,0,0,0,0,0,0,803548.653,0,0,0,0,0,562014.5369,0,0,0,0,0,0,0,4269679.522,0,0,0,0,0
506,665.2951965,8.7041598,878942.7279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,487.2333679,4.5909421,495978.0339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,311.2212524,2.6558403,412024.8464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,491.3743286,9.0293679,1961333.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,505.7499847,0.32690985,3359816.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,367.1570282,3.688250971,288642.7889,0,0,230501.407,1130891.095,0,1284170.422,2534739.395,0,0,0,0,0,0,0,0,0,0,224601.3343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983288.0903,0,0,0,0
512,655.3473434,7.6914332,261272.6692,0,0,0,0,1.15E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795033.68,0,1064267.69,0,0,0,0,0,0,0,0,0,0
513,325.1430904,2.722390886,265061.7306,0,0,0,0,0,0,0,0,0,0,0,390663.9436,0,0,0,0,2633903.131,0,0,0,0,0,0,0,2960926.727,0,3252736.734,0,0,0,0,0,0,0,0,0,0,0,0,2573887.769,0,0,0,0,0,0,1586899.883,0,0,0,0,0,0,0,0
514,358.2587891,2.5230582,723666.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,400.845495,0.321808729,3474870.036,0,3934509.529,4194136.618,4378574.134,1803824.144,2873748.407,4059262.644,4417569.03,0,3649789.683,0,1417274.365,0,0,0,0,0,0,3999556.768,0,0,0,0,3677515.466,0,4190328.245,4164206.529,0,0,0,0,0,0,0,0,4778614.159,5292870.67,0,0,4227187.536,4941745.552,5022501.962,4920346.849,0,5085675.859,0,0,0,5026406.471,0,5477261.953,4623290.927,0,0,2734241.8
516,401.289415,6.72621209,224534.9904,0,0,0,0,0,0,0,3069889.789,0,0,2079767.529,0,946518.3376,0,3134649.139,0,0,0,0,0,0,0,0,0,0,2297421.775,0,0,0,0,0,6258989.169,1691060.927,0,0,0,1103985.119,0,0,2074968.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,663.2810669,7.2589941,502997.7931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,634.453036,8.520545008,1144466.38,1.16E+07,4688080.999,0,0,0,0,2157675.857,0,0,0,0,0,0,0,0,0,0,1431385.122,2816642.37,0,0,0,0,0,3169975.045,0,2142677.686,2056493.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2274522.32,0,0,0,4201000.446,0,0,534806.1113,0,0,0
519,679.4379272,10.145958,1418901.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,546.3280334,5.8600062,246097.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,681.2907104,4.9601551,196697.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,311.2219315,5.95965565,215342.5283,0,0,561504.1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038970.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643764.3566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,467.2777161,5.90613082,260979.4931,0,0,0,0,0,401115.275,0,0,0,0,0,0,0,0,1250475.915,0,0,0,0,0,0,0,0,0,0,0,734471.2036,0,0,0,0,5868019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,327.2165171,2.1409373,199466.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409708.2629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9878724.549,0
525,635.3218689,7.0800091,261278.3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,525.117956,1.796345409,179809.485,6.82E+07,0,2.18E+07,2.31E+07,0,2.55E+07,8.75E+07,5.48E+07,0,0,0,0,0,0,0,0,0,2.90E+07,0,0,0,0,0,0,4473498.411,3366284.949,0,0,0,0,0,0,7043147.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,687.3182373,4.7569637,592070.5672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,637.2290649,3.6595152,630775.1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,559.1240336,0.85410051,785475.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567057.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671809.094,0,0,0,0,0,0,0,0,0
530,500.2645798,6.04582575,245249.8946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181936.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,501.2125702,4.9893224,230467.6343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2252522.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,344.2799748,5.5941568,211424.3883,0,0,0,322204.0802,0,0,0,0,0,0,0,0,0,0,0,0,0,210927.6159,0,0,0,0,0,0,0,0,782219.2999,0,0,0,0,0,0,0,0,0,0,1056570.577,0,0,0,239152.3435,0,0,0,0,0,0,0,0,602588.502,0,0,0,0
533,678.4790927,8.451346664,819053.3187,1.18E+07,4097785.766,0,0,0,0,2009442.126,0,0,1979393.261,0,0,0,0,0,0,0,0,2476297.784,0,0,0,0,0,3171758.91,0,2116542.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207883.459,0,0,0,2563167.955,0,0,0,0,2136815.844,0
534,598.453125,7.0111633,593182.9361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,515.3196019,8.000361643,456349.4973,0,0,0,0,0,554499.4046,0,0,0,0,0,0,0,0,0,0,0,463821.6173,2511902.803,0,0,0,0,0,0,0,0,0,0,0,0,2832119.292,0,0,0,0,1145727.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928658.0995
536,357.1328866,1.950035779,165065.6465,0,0,0,0,0,0,355188.8637,0,5958381.271,0,0,0,0,0,1289045.697,6444530.989,521213.9565,1750327.194,1463054.837,0,0,0,0,0,1285649.314,0,2219803.817,0,0,0,0,0,1678347.878,0,0,0,0,0,0,415009.7094,0,0,0,0,0,2.00E+07,902151.7725,0,0,0,0,0,0,0,0
537,451.2120972,6.1066842,362253.7778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,469.2229614,6.1066842,393469.0049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,592.3760071,8.4709512,1066244.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,483.2026978,6.5248946,228522.6968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,620.3643494,2.81875,1785642.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,482.3699036,5.0956596,824607.5502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,371.2792053,6.2145608,244095.3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,1085.247192,1.080065,466586.7639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,336.3260847,10.34564257,211191.5444,0,0,343836.1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414679.3175,0,0,0,0,0,0,2763219.344,0,0,0,0,0,0,0,0,0,0,2942045.008,916054.3221,0,0,0,0,0,0,0,0,0,0,0,0,857293.0697,0,0,0,0,0
546,342.2644806,3.1681726,224858.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,483.2026571,4.681379433,188136.3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8054006.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37E+08,0,0,0,0,0,0,0,0,0,0,0
548,343.2962036,2.4430075,202336.4196,0,0,385122.1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,525.1183222,2.3198615,349946.7501,5605494.333,0,2852727.19,1229483.135,2383284.53,1358246.653,8258259.684,3009474.373,0,0,0,0,0,0,4875381.767,0,0,828939.5296,0,0,0,0,0,0,340286.3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,393.2402039,7.3624116,2640153.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,557.1074677,1.332295775,272451.1084,0,0,0,0,0,0,273893.173,1329017.772,0,0,0,0,0,0,0,2277142.083,2087422.811,909863.8457,252142.1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3015978.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,650.4186401,9.4005096,1033917.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,648.4147339,6.8125401,3582248.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,794.5625051,9.812553133,170537.9771,0,0,4987844.92,0,175618.7078,0,219807.702,1698950.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641671.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,329.23181,2.36652445,165014.1411,0,0,0,0,0,0,405418.8519,0,0,0,0,0,424803.5375,0,774426.7751,1484245.782,1522508.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8792167.704,0,512191.3313,0,0,0,0,0,0,147528.4349,0,0,0,0,0,933953.8947,0,0,0,0,0,0,0,0
556,487.2334595,3.3123666,192303.7152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,837.3468933,3.9968226,150056.9053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,540.4128418,6.0031174,732958.1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,424.3275706,4.175984883,478160.1284,0,0,667865.0647,0,0,629971.9809,0,0,0,0,0,0,0,0,0,0,0,639564.3606,0,0,0,0,0,0,0,0,0,0,0,0,0,2018847.703,0,0,0,0,0,0,0,564030.5092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,585.2706909,7.8877035,248188.3977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,457.368103,14.947014,354540.9671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,790.5900879,6.4567551,918523.5108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,541.4488525,12.435862,323489.1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,593.2750916,13.12388189,0,3.52E+09,2.21E+08,0,3.41E+08,0,6.39E+08,9.68E+07,0,0,0,0,0,2.73E+07,7814901.711,1.52E+08,3124342.473,4.97E+07,0,2.41E+08,2.08E+07,3.33E+09,1.02E+09,1.08E+07,0,1.96E+08,1.30E+08,1.66E+08,0,0,1.19E+09,0,0,0,2.38E+08,7382755.13,5.93E+08,2.21E+09,0,0,0,0,2.70E+08,1.18E+09,1.88E+08,2.35E+07,3.36E+07,0,1.34E+07,0,1.14E+09,1.36E+08,7.29E+07,5.17E+07,1.23E+07,4.83E+09
565,462.3108704,7.82060372,0,2.60E+08,0,0,0,0,2354763.01,0,0,0,1.32E+07,0,0,0,0,0,4827217.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48E+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,527.1332226,1.479148044,0,1.62E+08,0,1.09E+08,8.98E+07,1.54E+07,8.24E+07,3.69E+08,0,0,0,0,2.71E+07,0,0,1.23E+07,1.23E+09,1.65E+08,0,1094717.002,0,0,0,0,0,1.36E+07,4.49E+07,0,0,0,0,0,0,0,1891336.891,0,0,0,0,0,2973962.292,0,0,0,0,0,0,0,6350925.14,0,0,0,0,0,0,0
